backend,ensemble,seed_index,n_points,graph_edges,graph_components,graph_beta1,graph_mean_degree,graph_shell_mean,graph_edge_weight_mean,graph_edge_weight_q90,h1_count,h1_total_persistence,h1_max_persistence,h1_mean_persistence,h1_q90_persistence,h1_entropy,h1_birth_mean,h1_death_mean,curve_00,curve_01,curve_02,curve_03,curve_04,curve_05,curve_06,curve_07,curve_08,curve_09,curve_10,curve_11,curve_12,curve_13,curve_14,curve_15,curve_16,curve_17,curve_18,curve_19,curve_20,curve_21,curve_22,curve_23,curve_24,curve_25,curve_26,curve_27,curve_28,curve_29,curve_30,curve_31
gudhi_flag,phi,34,420,1161,1,742,5.5285714285714285,2.5322997416020674,0.6001909529833526,0.7684330142966508,477,165.78845129956426,0.589730839363374,0.34756488742047015,0.5897308393633736,6.02108969360466,0.6277599408138901,0.9753248282343604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9332703639857658,4.394746588476411,6.856222812967075,9.317699037457727,12.59162239905758,17.278334714794383,22.760001013083514,27.96001082791172,37.201865160234775,47.0706894396234,55.35060158767655,59.10379699358305,62.25307563668165,61.91419333988419,57.58261609654617
gudhi_flag,phi,35,420,1165,1,746,5.5476190476190474,2.5261802575107297,0.6033644651953568,0.8086696901924594,477,163.9972852910861,0.5870660101100945,0.34380982241317837,0.5870660101100942,6.012779629584849,0.6293046608616198,0.9731144832747982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7490594255002456,4.209932029507907,6.670804633515585,9.131677237523226,12.39005540185299,16.99716171909935,22.47282999099805,27.5388625148396,36.70945796473396,46.54581799465022,54.88176942768239,58.48030496588241,61.36654200293353,61.24309671811416,57.072396695434705
gudhi_flag,phi,36,420,1165,1,746,5.5476190476190474,2.5390557939914165,0.5996984342242536,0.8095636953050371,492,174.84913563722102,0.606595829317848,0.355384422026872,0.6065958293178475,6.034815621005372,0.630180791393692,0.9855652134205638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8925145535635342,4.523756996692608,7.154999439821708,9.78624188295078,13.271170903770082,18.205527580036524,24.05538099202792,29.245584893409298,38.514558540657646,48.456031100846424,58.05435447930867,62.190262182393006,65.23727915010225,65.2629730174281,63.116071297004055
gudhi_flag,phi,37,420,1176,1,757,5.6,2.5238095238095237,0.6011365957119814,0.8256601414886202,467,159.87431369176485,0.5809110568712734,0.34234328413654147,0.5809110568712732,5.979680623198741,0.6208866713992834,0.9632299555358248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4758073931773477,5.081909221896361,7.688011050615352,10.29411287933434,14.391869882587931,20.1632632081517,25.106371095860975,32.11055948035228,42.0296045219102,51.5791252087471,56.60628321318676,59.75423328977618,60.096349586299674,58.05543403254968,50.24269529001897
gudhi_flag,phi,38,420,1180,1,761,5.619047619047619,2.5372881355932204,0.6031598183980268,0.8040535746049118,488,166.98865848052156,0.5821781984482252,0.342189873935495,0.5821781984482248,6.039962337312995,0.6289668497462056,0.9711567236817007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.627190011080625,4.131840031100404,6.636490051120173,9.141140071139965,12.435928535433302,17.039852470550134,22.578780650569104,27.564178033307353,36.66583901967792,46.42111835191946,54.85740157920212,58.958959908937295,62.50060001085402,62.61561879103744,58.545794833945415
gudhi_flag,phi,39,420,1168,1,749,5.561904761904762,2.5419520547945207,0.5995775339916358,0.7693400301818833,477,173.17460560061056,0.6069445565740886,0.36304948763230727,0.6069445565740883,6.012096511942744,0.6251418823562994,0.9881913699886067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3356929096059207,3.8825345899275843,6.429376270249246,8.9762179505709,11.942365082184988,16.251707937839686,22.175883150761813,26.644909895935836,34.94981736330597,44.9516347701043,54.65450151962291,60.65101689857702,64.36960343685351,65.92967062324088,65.56337911463805
gudhi_flag,sqrt2,0,420,1013,3,596,4.8238095238095235,2.4985192497532083,0.6445755447296482,0.7743161164287394,372,102.10183779381927,0.46024559392233577,0.2744673058973636,0.409838062533998,5.753204444425949,0.6840431643540726,0.9585104702514363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.670873164433102,1.9227080826391905,6.671836545167427,12.888418873005707,16.895074367107984,19.697236985626247,24.871475090819562,30.336542465561187,35.67360968473473
gudhi_flag,sqrt2,1,420,884,2,466,4.20952380952381,2.426470588235294,0.636038692554095,0.7738043598219518,302,81.50320925406689,0.43581880268896966,0.26987817633796984,0.39959800794524547,5.574631887493555,0.6958692647734047,0.9657474411113746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7927497340538997,1.9012843334289269,5.25944185187356,9.944805821329917,13.278752650061636,16.034020661300417,20.767421671354285,25.619459036665756,29.30763969052423
gudhi_flag,sqrt2,2,420,1141,4,725,5.433333333333334,2.567922874671341,0.6525635464274357,0.7821063321022962,428,101.03903183349553,0.40763813861601794,0.23607250428386806,0.35657126575042397,5.902616669311174,0.6805136567217365,0.9165861610056045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42852726104019134,1.6791343015282802,8.104129914671388,15.819087954946761,20.30203313466755,22.77831344957653,28.10933026717478,33.94396836904312,35.68575283162189
gudhi_flag,sqrt2,3,420,1095,3,678,5.214285714285714,2.5634703196347033,0.6476882381032022,0.7725941082078116,404,98.59928990245336,0.4076970005920989,0.24405764827339943,0.3571543630545494,5.859426635328292,0.6825890286472139,0.9266466769206134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3379341697688561,1.430217808334182,7.278513699420898,14.476418917812072,19.22788066261264,22.160725744833254,27.61031176175059,33.56316848374119,35.63628969838317
gudhi_flag,sqrt2,4,420,984,3,567,4.685714285714286,2.481707317073171,0.6394266686250314,0.7793854498127961,362,96.27676593404291,0.4399802278373225,0.2659579169448699,0.38982990923688277,5.733029166420186,0.6846901207805929,0.9506480377254628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6393036447828114,1.6871418683252826,5.657469289345351,11.8422915352233,16.82908087112483,19.70704390457102,24.32034981046566,29.463016786975658,34.11346381805881
gudhi_flag,sqrt2,5,420,962,2,544,4.580952380952381,2.508316008316008,0.6443378671715488,0.77916225798589,345,93.95135764293045,0.4395521900953905,0.27232277577661,0.3892294763306693,5.710695027834651,0.6948707144830235,0.9671934902596337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6681310162059475,1.7870655054455735,6.096375599936899,11.792985907889946,15.705253271919345,18.873844223966106,24.311925014780524,29.875478736431965,34.620128748140445
gudhi_flag,sqrt2,6,420,1092,3,675,5.2,2.5467032967032965,0.6479125340101108,0.7734409059683658,403,96.482290322382,0.4081001134812925,0.23941014968333002,0.3574306990442926,5.836739266592481,0.6814367959643598,0.9208469456476901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291986758917986,1.872480010263433,7.807803564182045,15.086647787409497,19.66673659684804,22.33506007758403,27.484448928854057,33.01359618320353,34.58171502613263
gudhi_flag,sqrt2,7,420,909,2,491,4.328571428571428,2.432343234323432,0.6313603536897842,0.7663863742219365,303,89.72755571501116,0.48155228849138776,0.29613054691422824,0.4315361116343621,5.560541647803673,0.686388189822855,0.9825187367370833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989391193723555,1.7019107910538338,5.059805591585156,9.947069085074553,13.467499339684196,15.888276825646871,20.122182665799645,24.61841700173783,29.252135871569102
gudhi_flag,sqrt2,8,420,893,2,475,4.252380952380952,2.4344904815229564,0.6365297378108492,0.7732744599666274,310,84.13903688467484,0.4355248747234748,0.27141624801508013,0.38656500356939344,5.603726542634501,0.6973189906826591,0.9687352386977396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8133196393824966,1.9226773144775866,5.311189939500908,10.074207475595482,13.571790338180133,16.531414241827964,21.46891280938255,26.556490637737415,30.427316237426055
gudhi_flag,sqrt2,9,420,982,3,565,4.6761904761904765,2.526476578411405,0.6431512837303346,0.7777143341168553,358,97.12331224735325,0.4382847002921886,0.27129416828869624,0.3877770541444908,5.744011402799728,0.6931240711530346,0.9644182394417309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6202919827152994,1.7489672330048223,6.3771953050105195,12.288700797183418,16.399374293223918,19.55022558770223,25.05442082062026,30.85047674667371,35.965968699951986
gudhi_flag,sqrt2,10,420,948,1,529,4.514285714285714,2.4219409282700424,0.6351706576991037,0.7698066431557639,311,80.07631690742834,0.4333174929090995,0.257480118673403,0.3830081057954686,5.579980616934657,0.6794246177900021,0.9369047364634051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7880050737477315,1.9405576790135475,5.7635673613442675,11.011162822827199,14.597595662935115,16.735614420766783,20.649187240555342,24.930916405796665,28.08337595519478
gudhi_flag,sqrt2,11,420,863,1,444,4.109523809523809,2.417149478563152,0.6358902149699582,0.8250497346529486,297,97.57732333587145,0.49756897917150356,0.3285431762150554,0.44762628348994316,5.582980306041003,0.7011759608643454,1.029719137079401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8032920879895207,1.8297416351666838,4.687385510422791,8.984161422097374,12.415199834868954,15.761380160946185,20.94891323926649,26.162416251315676,31.471611659412797
gudhi_flag,sqrt2,12,420,1025,3,608,4.880952380952381,2.5190243902439025,0.6450396308790532,0.7796668028192666,382,102.41210358684093,0.44030509567811826,0.268094512007437,0.39023938429086336,5.800516104205559,0.6865312491432313,0.9546257611506682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7242788324485663,2.202404664540456,7.476204225030898,13.981804763823256,18.043329780014478,21.108221774912224,26.715147537922604,32.54007146358324,37.584723981295674
gudhi_flag,sqrt2,13,420,1120,1,701,5.333333333333333,2.5642857142857145,0.6485838406127663,0.7684552758587943,416,99.84333882503452,0.4112210312821497,0.2400080260217176,0.3602849968206855,5.871340579259249,0.6825110551963955,0.9225190812181131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3909651805142995,1.4095510075294597,7.282218507408847,14.657857348616057,19.512380209225867,22.20085373981249,27.397009250899075,33.14837766101718,36.031467527521755
gudhi_flag,sqrt2,14,420,943,1,524,4.4904761904761905,2.454931071049841,0.6357845887394538,0.7684523097863986,317,96.2944423532818,0.4827125117211468,0.30376795695041575,0.43248378840904966,5.614639818340949,0.6806656872633445,0.9844336442137601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6294609416866377,1.6638486138017246,5.462531470687487,10.784671525174588,14.604176660483065,17.408068401480886,22.12094916800376,27.13948365848084,32.29271409518602
gudhi_flag,sqrt2,15,420,1025,1,606,4.880952380952381,2.5190243902439025,0.6476592832681055,0.7796212287406463,381,105.24482714646183,0.46342707015477325,0.2762331421166977,0.41270834425958836,5.77478683978467,0.6883709181963553,0.9646040603130529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6564257323346225,1.8468628230272157,6.861829300092602,13.293889123473708,17.632412431097976,20.602521935658064,25.848963133102917,31.32678000062311,36.616093082361104
gudhi_flag,sqrt2,16,420,1068,1,649,5.085714285714285,2.561797752808989,0.6507722125497977,0.77749130482981,392,95.13445491964683,0.4104169635857682,0.24268993601950722,0.35977541613533737,5.822103673691326,0.6849833853210849,0.9276733213405924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42887041956219146,1.599970988168601,7.095414230658343,14.087784570901398,18.374023081751854,21.062505422879067,26.527418556905936,32.24244749401557,34.223094020077184
gudhi_flag,sqrt2,17,420,937,3,520,4.461904761904762,2.4354322305229457,0.6338181065915792,0.7712323964904052,335,98.21088433653563,0.48445950948313576,0.2931668189150317,0.43404943803155166,5.650261540515313,0.6876362531636723,0.9808030720787042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6107792981705865,1.5925618566461246,4.674045217397897,9.925739008459706,14.520462898122661,16.830769787059737,20.791723763463875,25.387512033316863,29.937480504527425
gudhi_flag,sqrt2,18,420,1103,1,684,5.252380952380952,2.5893019038984586,0.6538103445897028,0.7750902129425012,418,101.46670958234728,0.41598538831112264,0.2427433243596825,0.36510118124911073,5.8748121125561745,0.6872386238587085,0.9299819482183909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51126385410598,1.8560821516641557,7.653270383605661,14.538951560225282,18.593126708979696,21.564629551471015,27.425071916417004,33.68246757288601,37.09526106376178
gudhi_flag,sqrt2,19,420,1106,1,687,5.266666666666667,2.5669077757685352,0.655049496873561,0.7860582245362393,427,102.01924756218219,0.4155995323176992,0.23892095447817843,0.36480886674341784,5.887035920894688,0.6858292723667949,0.9247502268449731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6674748929016037,2.195206492493835,8.143347342481027,15.241145051188589,19.251332078605675,22.082462275732237,27.980512944712963,34.07676060425007,37.018453978623654
gudhi_flag,sqrt2,20,420,1026,5,611,4.885714285714286,2.517543859649123,0.6450506136843737,0.774609109785412,378,91.40454171439603,0.4088226745911734,0.24181095691639162,0.35824997679745896,5.780499650594054,0.685227859608873,0.9270388165252644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444994958593353,1.5875754826296529,5.935977009691935,12.606676382509114,17.627425927449607,20.186816244528018,24.775572438869133,30.108385957445975,33.2885568860865
gudhi_flag,sqrt2,21,420,1151,1,732,5.480952380952381,2.582971329278888,0.6524297113162878,0.7749416648480096,430,104.44807526450194,0.4087871742222633,0.24290250061512078,0.35784841020912705,5.916194773681289,0.67826343106709,0.9211659316822111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850361149413058,1.4934584872930505,8.165057231540548,16.27222563729501,21.189786408226443,24.04703940306414,29.69303230311086,35.85715778861195,37.66327925725902
gudhi_flag,sqrt2,22,420,1081,2,663,5.147619047619048,2.5698427382053652,0.6474626400975172,0.7715312296323801,397,95.13996954635323,0.407172607549789,0.23964727845429024,0.35675904286073623,5.829367058668566,0.6794477183172691,0.9190949967715596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4505821750425335,1.675899076589468,7.226051406620052,14.082315110771678,18.33907904683904,21.112014799920406,26.560437008298795,32.32842461748254,34.40465138054875
gudhi_flag,sqrt2,23,420,991,4,575,4.719047619047619,2.4853683148335017,0.6405342115418483,0.7726634587458188,361,93.38164452963865,0.4408489545843064,0.2586749155945669,0.390270414458172,5.718801794164807,0.6864025459630075,0.9450774615575743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654311619549477,1.4892187704394861,5.4916604792877095,11.594557465188357,16.549974629232093,18.812850902230586,22.806553817351805,27.7214835681829,32.19546929754363
gudhi_flag,sqrt2,24,420,861,2,443,4.1,2.3960511033681766,0.6317439380792584,0.8205196911857255,294,94.55414168931453,0.4942039334477114,0.3216127268344032,0.454110340531228,5.563595257300226,0.6939009747683896,1.0155137016027926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8858175460022399,2.013198014476712,4.918447554441645,9.38009837825656,12.993273225228823,16.209949512657914,20.963036818418356,25.615907671372618,30.430732459740856
gudhi_flag,sqrt2,25,420,1116,1,697,5.314285714285714,2.5940860215053765,0.649345299901183,0.7717174828099309,410,99.51755641895406,0.40719305419497087,0.24272574736330257,0.3566402837619943,5.8738271374583215,0.6778251515226246,0.9205508988859269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24550916508345788,1.3399735057954447,7.491395157228373,14.990407059930245,19.641727433183892,22.467232902006145,28.028748937464712,33.9967621337927,35.95730845638448
gudhi_flag,sqrt2,26,420,1129,1,710,5.376190476190477,2.600531443755536,0.6523012820768017,0.7744869056298979,416,100.46264006084127,0.3726505090250568,0.24149673091548382,0.3582225976577952,5.887841634918238,0.6808944840570027,0.9223912149724863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14886768771921982,1.276331456372371,7.639111129327979,15.2916827168028,19.78534604289351,22.408931745837755,27.838692927065523,33.984463652058636,36.06700082072151
gudhi_flag,sqrt2,27,420,1064,1,645,5.066666666666666,2.577067669172932,0.6528469242067921,0.785843527607497,398,97.50609243177334,0.40943749200466073,0.24499018198938025,0.3589390296717717,5.834843912419668,0.686156195203176,0.9311463771925563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4873620180284529,1.702397083813876,7.127060402353463,14.005035809077677,18.481228118133338,21.882071654850048,27.93481441798043,34.00439907119673,36.02473838445312
gudhi_flag,sqrt2,28,420,893,2,475,4.252380952380952,2.4176931690929453,0.6313951245981622,0.8147125798490793,304,91.82016109221749,0.477155102239293,0.3020400035928207,0.46635795716520434,5.579938423793138,0.690139279664805,0.9921792832576258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7922596084241094,1.7645050791789647,4.767058067462293,9.382914755969905,12.960109263508006,15.83678350189089,20.618185323678414,25.60207312137937,30.660585189906474
gudhi_flag,sqrt2,29,420,1008,4,592,4.8,2.488095238095238,0.643876774072867,0.7778608267020329,351,91.46357047168104,0.43844282117259903,0.26057997285379214,0.3879723319816776,5.695054782880885,0.6839958855465919,0.9445758584003839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6636081614578688,1.6259565936134892,5.873724665898279,12.03542745056,16.61593155820874,19.0810586880774,23.488278489867444,28.421554188808784,32.526047956057724
gudhi_flag,sqrt2,30,420,1089,1,670,5.185714285714286,2.5867768595041323,0.6535302144819087,0.7849149899519672,418,98.68740612894979,0.4094499035733389,0.23609427303576505,0.3587808561538779,5.872855749711336,0.6876410647913667,0.9237353378271316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6003392607550649,2.091043379826685,7.83201325767239,14.594574270122497,18.539722999803462,21.307449434299915,26.965931112062062,32.99565221700402,35.18708350028286
gudhi_flag,sqrt2,31,420,922,2,504,4.390476190476191,2.428416485900217,0.6365260927061275,0.7735340355022319,319,84.95943519637754,0.4358353474963682,0.26633051785698286,0.38554143112591377,5.619224513677706,0.6893500098195935,0.9556805276765761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7718173750606184,1.8959353045241334,5.721894463657945,11.089614969660074,15.140976170921835,17.939382203571764,22.378410883972187,26.91353459695361,30.618235592559326
gudhi_flag,sqrt2,32,420,1159,1,740,5.519047619047619,2.5901639344262297,0.6513391607123059,0.7706607927509336,427,102.91518334906971,0.3699722133080995,0.2410191647519197,0.3556677594923009,5.913527761962297,0.6805373258453217,0.9215564905972417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21672441920264585,1.2697088230844884,7.625080741838213,15.304132594740015,20.159938556169358,22.93831430085897,28.49457792330793,34.8286942620116,37.04852045737016
gudhi_flag,sqrt2,33,420,1123,3,706,5.347619047619047,2.577025823686554,0.6544582427087046,0.7833203707282006,429,96.35892307111101,0.38903516096992863,0.22461287429163404,0.3381597525449821,5.906006200946154,0.680077500682142,0.9046903749737762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5866437107329319,2.0572163892112245,8.201785370441218,15.53747852030548,19.61369621137672,22.391855719632755,28.238043326587782,34.12887580175492,33.26516800634927
gudhi_flag,sqrt2,34,420,930,2,512,4.428571428571429,2.4301075268817205,0.6413638473128388,0.829405407471343,307,83.0585991069039,0.43602269564999574,0.27054918275864465,0.3855719273923752,5.5870021536246375,0.6890033411132322,0.959552523871877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73061266643292,1.8191262034406217,5.5082201156397845,10.565853201766203,14.367970642165078,17.059951277715488,21.607708998511367,26.409102876239665,30.23738791922844
gudhi_flag,sqrt2,35,420,1122,2,704,5.3428571428571425,2.5757575757575757,0.6516835341678598,0.7819149417421318,426,102.51796594827024,0.41464317204372325,0.2406525022259865,0.3638463231788217,5.8913078929604925,0.6825056533617532,0.9231581555877398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4799519506336156,1.7814076984816034,7.95072435565544,15.208295016428094,19.512357673036387,22.328216560781975,27.944816210738068,34.02863615220566,37.12103650155942
gudhi_flag,sqrt2,36,420,1075,3,658,5.119047619047619,2.56,0.6508350012367261,0.7830095310726999,407,100.95626861694964,0.4172569653385345,0.2480498000416453,0.3672206892559422,5.851911870316778,0.6851154855806475,0.9331652856222928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6797367071349781,2.1817702112933017,7.774893571634908,14.744201632088103,18.953596814375917,22.082473662616835,28.074689051297856,34.12693781807852,37.38543400795303
gudhi_flag,sqrt2,37,420,983,3,566,4.680952380952381,2.504577822990844,0.6432091036633332,0.7734123923908373,353,92.38362099537007,0.4412602286063443,0.2617099744911333,0.39062285683803444,5.701756344445237,0.6905188798858856,0.9522288543770189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46585012743036275,1.335514267749285,5.208419466016849,11.111148990196867,15.734339669486445,18.107008803884217,22.484674096014846,27.70725633297827,32.47807405071689
gudhi_flag,sqrt2,38,420,1024,3,607,4.876190476190477,2.52734375,0.6418883936316006,0.7688990669025602,373,85.11865898479908,0.3863762205974596,0.22820015813619057,0.33590772601199326,5.774645985794666,0.6824787920527703,0.9106789501889604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46708314387618527,1.2692789388850283,5.246209008566766,11.607743218469492,16.717981275252697,19.310919984779186,24.00102532673176,28.967836292705712,29.826988538999565
gudhi_flag,sqrt2,39,420,1120,2,702,5.333333333333333,2.575,0.649284615636456,0.7742942670536096,416,95.62781693775969,0.38918828114464976,0.22987455994653772,0.3385555183661909,5.886922851202984,0.6771009733492568,0.9069755332957947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29909788826424466,1.5123141361209196,8.010205456607691,15.79436815207338,20.55381952559722,23.336015760980516,28.697006441645108,34.31946429236805,32.77823484960686
gudhi_flag,silver,0,420,1082,1,663,5.152380952380953,2.4048059149722736,0.5840123025799685,0.8463799131339255,361,101.52338289440708,0.49773211275521645,0.2812282074637315,0.4977321127552161,5.746723785401496,0.6106105927890123,0.8918388002527436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5395335095623182,3.5732666398290567,5.606999770095793,4.173850298106159,2.1401171678394193,1.910635571361036,4.609888997819678,8.992440672901537,13.329633492208805,17.52066006986786,20.9215343769611,24.631171301663798,28.045437580476058,31.06383113439485,30.213974346478746,28.234023418189853,25.484055614228655
